id,team.name,player.name,pass.length,pass.recipient.name,location.x,x,location.y,y,pass.end_location.x,endX,pass.end_location.y,endY,pass.outcome.name,pass.type.name,StartBin,EndBin
fe94e638-b155-43f9-9ba8-bfd3c027186d,Spain,Francisco RomÃ¡n AlarcÃ³n SuÃ¡rez,26.019224,Jorge ResurrecciÃ³n Merodio,78,65,53,66.25,116.6,97.16666667,50.3,62.875,Incomplete,Corner,32,47
71aa8e1b-7da3-4978-bcd2-da944ec72f52,Barcelona,Sergio Busquets i Burgos,18.675385,Sergi Roberto Carnicer,38.2,31.83333333,12,15,115.5,96.25,50.3,62.875,Incomplete,Corner,20,47
057ebb4a-7e4e-4469-aa07-1379f96efbae,Barcelona,AndrÃ©s Iniesta LujÃ¡n,10.201961,Alexandre Dimitri Song-Billong,59.7,49.75,54.4,68,111.8,93.16666667,50.3,62.875,Incomplete,Corner,22,47
0f9a47c2-5015-425f-99f8-9babd9dfa1dc,Brazil,JoÃ£o Miranda de Souza Filho,17,Thiago Emiliano da Silva,40,33.33333333,2.9,3.625,110.1,91.75,50.3,62.875,Incomplete,Corner,20,47
09466e25-8312-41ee-855f-cedfb5a863f1,Barcelona,MartÃ­n Montoya Torralbo,24.900803,Javier Alejandro Mascherano,51,42.5,54.5,68.125,115.3,96.08333333,50.2,62.75,Incomplete,Corner,22,47
2284c51a-c4c7-4de0-8601-c041bff9b460,Barcelona,Douglas Pereira dos Santos,12.482388,Pedro Eliezer RodrÃ­guez Ledesma,100.9,84.08333333,80,100,110.6,92.16666667,50.2,62.75,Incomplete,Corner,41,47
8537fae8-7ec7-4297-a900-f361435af8be,Barcelona,Xavier HernÃ¡ndez Creus,26.632687,AndrÃ©s Iniesta LujÃ¡n,92.3,76.91666667,42.9,53.625,107.7,89.75,50.2,62.75,Incomplete,Corner,38,42
9229f369-c1a5-412a-8c27-d0941ed915f7,MÃ¡laga,JesÃºs GÃ¡mez Duarte,14.166157,Xavier Torres Buigues,55.6,46.33333333,53.8,67.25,117.8,98.16666667,50.1,62.625,Incomplete,Corner,22,47
86d0f9e7-6d65-4827-9058-f5d71630dbb6,England,Ruben Loftus-Cheek,11.045361,Jamie Vardy,63,52.5,21.5,26.875,119.2,99.33333333,50,62.5,Incomplete,Corner,29,47
92efb8c6-d406-4348-a33c-151bbc702431,Belgium,Axel Witsel,28.635643,Jan Vertonghen,82,68.33333333,60,75,118,98.33333333,50,62.5,Incomplete,Corner,32,47
ebf76c6c-1461-4eb0-84fc-8a77afac3670,Real Zaragoza,Juan Pablo Carrizo,57.853783,Jorge LÃ³pez MontaÃ±a,16.8,14,41.2,51.5,117.7,98.08333333,50,62.5,Incomplete,Corner,8,47
9110c5db-10e8-4d75-8e3e-5c8007600727,Barcelona,Gerard PiquÃ© BernabÃ©u,41.269966,Zlatan Ibrahimovic,53,44.16666667,77.1,96.375,117,97.5,50,62.5,Incomplete,Corner,21,47
234660cd-293c-40af-9946-507676d3594c,Barcelona,Daniel Alves da Silva,9.047651,Munir El Haddadi Mohamed,47,39.16666667,65.4,81.75,117,97.5,50,62.5,Incomplete,Corner,16,47
ed5cce88-0fc6-4ce8-94e5-8a4e67bdbacf,Barcelona,Philippe Coutinho Correia,3,Lionel AndrÃ©s Messi Cuccittini,100,83.33333333,65,81.25,117,97.5,50,62.5,Incomplete,Corner,41,47
53b2cf5d-cc0f-4a3e-ab95-fcc462e62c17,Croatia,Dejan Lovren,52.46904,Marko Pjaca,13,10.83333333,64.3,80.375,117,97.5,50,62.5,Incomplete,Corner,6,47
7b1cfc62-c44b-4fb5-b94e-3121008d3e28,Girona,Juan Pedro RamÃ­rez LÃ³pez,24.33105,Aleix GarcÃ­a Serrano,25,20.83333333,64.5,80.625,116,96.66666667,50,62.5,Incomplete,Corner,11,47
ac86f528-67f3-4ac6-9d04-c7b8c200e6b4,Athletic Bilbao,Carlos Gurpegi Nausia,34.30525,Aymeric Laporte,39.6,33,63,78.75,116,96.66666667,50,62.5,Incomplete,Corner,17,47
70dd2714-21a5-4947-99d7-1d8c76602533,Villarreal,Santiago Cazorla GonzÃ¡lez,15.100331,Bruno Soriano Llido,83.3,69.41666667,19,23.75,116,96.66666667,50,62.5,Incomplete,Corner,34,47
ecf1e724-bf93-4a69-a5f9-5f75f35f4fa0,Barcelona,AndrÃ©s Iniesta LujÃ¡n,5.507268,Xavier HernÃ¡ndez Creus,43.4,36.16666667,41.3,51.625,115.7,96.41666667,50,62.5,Incomplete,Corner,18,47
9b9c1c7c-ed45-4c40-a7d7-5faaeaf89c8a,Barcelona,Lionel AndrÃ©s Messi Cuccittini,18.253767,Denis SuÃ¡rez FernÃ¡ndez,87.2,72.66666667,54,67.5,115.3,96.08333333,50,62.5,Incomplete,Corner,37,47
890c6e28-110e-4046-ba17-fa602c668e70,Denmark,Kasper Schmeichel,82.219215,Martin Braithwaite Christensen,7,5.833333333,64.8,81,115,95.83333333,50,62.5,Incomplete,Corner,1,47
30e5df02-91b4-4012-b8fd-1b04e09eb6a5,Villarreal,Mario Gaspar PÃ©rez MartÃ­nez,37.986446,Denis SuÃ¡rez FernÃ¡ndez,19.9,16.58333333,1,1.25,115,95.83333333,50,62.5,Incomplete,Corner,10,47
a9b3488e-b7d8-4b1f-8412-b954bba990b7,Villarreal,Pau Francisco Torres,65.309265,Samuel Chimerenka Chukwueze,54.5,45.41666667,77.1,96.375,114,95,50,62.5,Incomplete,Corner,21,47
5c736059-7690-4625-87c7-c29cfc9902a5,Barcelona,Xavier HernÃ¡ndez Creus,22.043592,Ronaldo de Assis Moreira,55.8,46.5,75.5,94.375,114,95,50,62.5,Incomplete,Corner,21,47
a242deaf-9d9f-4a51-a1d2-681944df71e7,Espanyol,IvÃ¡n De la PeÃ±a LÃ³pez,35.709522,Sergio SÃ¡nchez Ortega,65.8,54.83333333,60.4,75.5,114,95,50,62.5,Incomplete,Corner,27,47
92f3061f-c996-4188-9c7c-53404fa465f4,Real Sociedad,Antoine Griezmann,22.867445,Javier Ros AÃ±Ã³n,75.6,63,76.8,96,113,94.16666667,50,62.5,Incomplete,Corner,31,47
1df0ffc9-b7bd-49fe-ae33-d865ab1fc7a1,Villarreal,Robert PirÃ¨s ,16.211107,RubÃ©n Gracia Calmache,60.4,50.33333333,66.2,82.75,113,94.16666667,50,62.5,Incomplete,Corner,26,47
0d5975ce-681b-497b-8ca5-2b0701f68da9,Villarreal,Joseba Llorente Etxarri,5.10392,Giuseppe Rossi,76.9,64.08333333,64,80,113,94.16666667,50,62.5,Incomplete,Corner,32,47
675273d6-c278-4243-8b5e-b2fa477fe695,Getafe,Pedro Mario Ãlvarez Abrante,11.075197,Francisco Javier Casquero Paredes,40.6,33.83333333,75,93.75,112,93.33333333,50,62.5,Incomplete,Corner,16,47
24f1870f-8438-4e92-830d-093392e77ce5,Barcelona,Marc-AndrÃ© ter Stegen,14.415617,Gerard PiquÃ© BernabÃ©u,9.5,7.916666667,61.5,76.875,112,93.33333333,50,62.5,Incomplete,Corner,2,47
b1ed5fe9-9437-4c67-94b9-42a048812b7a,England,Jordan Brian Henderson,23.021729,Harry Kane,64,53.33333333,46.2,57.75,111.9,93.25,50,62.5,Incomplete,Corner,28,47
cb3a6837-eeaf-4799-ada5-7ed53a6a19af,Barcelona,Ivan Rakitic,10.29563,Sergio Busquets i Burgos,102.2,85.16666667,73,91.25,108,90,50,62.5,Incomplete,Corner,41,47
1ade82fb-4710-4d4a-8e00-bc8bd7f47516,Serbia,Nemanja Matic,30.149628,Nikola Milenkovic,47,39.16666667,26.3,32.875,117.9,98.25,49.9,62.375,Incomplete,Corner,19,47
d2ba7778-ffed-40bc-82bc-90ded2934ea2,Athletic Bilbao,Ander Iturraspe Derteano,14.057738,RaÃºl GarcÃ­a Escudero,41.8,34.83333333,4.4,5.5,117.3,97.75,49.9,62.375,Incomplete,Corner,20,47
5d60e846-fad0-44e3-95e5-3e80207b3eae,Barcelona,Gerard PiquÃ© BernabÃ©u,18.160397,Luis Alberto SuÃ¡rez DÃ­az,56.8,47.33333333,55.7,69.625,111,92.5,49.9,62.375,Incomplete,Corner,22,47
527a3220-548a-4059-a072-6329efe9189b,Barcelona,Sergio Busquets i Burgos,10.592922,,40.1,33.41666667,22.2,27.75,106.9,89.08333333,49.9,62.375,Incomplete,Corner,19,42
b3b6ef27-141a-4e55-b2bd-cebae10a61c8,Barcelona,JosÃ© EdmÃ­lson Gomes de Moraes,17.600285,AndrÃ©s Iniesta LujÃ¡n,35.9,29.91666667,8.8,11,116.5,97.08333333,49.8,62.25,Incomplete,Corner,15,47
d29df352-9726-46d2-9fa3-01f33be262b7,Barcelona,Adriano Correia Claro,32.63449,Lionel AndrÃ©s Messi Cuccittini,86.9,72.41666667,32.3,40.375,114,95,49.8,62.25,Incomplete,Corner,38,47
440b4ac5-e6d2-4af1-b59b-b000d0028f89,Barcelona,Thomas Vermaelen,42.0119,Gerard PiquÃ© BernabÃ©u,38,31.66666667,26.2,32.75,112.8,94,49.8,62.25,Incomplete,Corner,19,47
41aef76e-e8a4-42d1-8ad4-74d455b9eba5,Barcelona,Ivan Rakitic,7.602631,Daniel Alves da Silva,51.2,42.66666667,25.8,32.25,112.5,93.75,49.8,62.25,Incomplete,Corner,24,47
44f08ffc-6adc-4cf9-aefd-df355fd96247,Barcelona,Marc-AndrÃ© ter Stegen,36.303444,NÃ©lson Cabral Semedo,5.4,4.5,39,48.75,109.6,91.33333333,49.8,62.25,Incomplete,Corner,3,47
608be54e-5581-46ac-b3a5-b2ef6e7de6e9,Elche,JosÃ© Ãngel Alonso MartÃ­n,36.29325,Pedro Mosquera Parada,65,54.16666667,5.1,6.375,117.4,97.83333333,49.7,62.125,Incomplete,Corner,30,47
fae87107-4174-42f2-b1f4-74df82ae8bd5,Sevilla,Michael Krohn-Dehli,16.980577,VÃ­ctor MachÃ­n PÃ©rez,100.1,83.41666667,48,60,116.8,97.33333333,49.7,62.125,Incomplete,Corner,43,47
5012df9c-111d-4788-b598-8dd86ed937bd,Espanyol,JÃ´natas Domingos,23.988539,Ãngel MartÃ­nez Cervera,48.3,40.25,8.6,10.75,116.1,96.75,49.7,62.125,Incomplete,Corner,25,47
cd4cebe7-f9a0-4ccc-85ce-b858cf3308ce,Barcelona,Lionel AndrÃ©s Messi Cuccittini,15.3482895,Adriano Correia Claro,104.3,86.91666667,17,21.25,115.7,96.41666667,49.7,62.125,Incomplete,Corner,44,47
2c5e925b-a64d-49a1-a053-39afbc275687,Barcelona,Ivan Rakitic,8.944272,Gerard PiquÃ© BernabÃ©u,79,65.83333333,20,25,115.5,96.25,49.7,62.125,Incomplete,Corner,34,47
d11e0364-eb9f-4148-ab17-60d3f0d37a97,Barcelona,Adriano Correia Claro,32.573147,Javier Alejandro Mascherano,53.6,44.66666667,42.2,52.75,114.4,95.33333333,49.7,62.125,Incomplete,Corner,23,47
41e4d2af-bac9-4e35-8a91-df8107c268c5,Arsenal,Laureano Bisan-Etame Mayer,37.9,Eduardo CÃ©sar Daude Gaspar,47.1,39.25,6.9,8.625,114,95,49.7,62.125,Incomplete,Corner,20,47
6214d1d9-164f-43ed-a067-013958d58213,Barcelona,Lionel AndrÃ©s Messi Cuccittini,10.804166,Jonathan dos Santos RamÃ­rez,77.6,64.66666667,54,67.5,107.9,89.91666667,49.7,62.125,Incomplete,Corner,32,42
d05f3994-1b38-4a44-a819-510fcc1b0029,Valencia,Mehmet Topal,8.856636,Jonas GonÃ§alves Oliveira,62.9,52.41666667,10.3,12.875,107.9,89.91666667,49.7,62.125,Incomplete,Corner,30,42
6f8bac33-eeb0-4529-a4d1-60177203262d,Recreativo Huelva,Iago BouzÃ³n Amodeo,13.764447,Kanga Gauthier AkalÃ©,83,69.16666667,1,1.25,116.2,96.83333333,49.6,62,Incomplete,Corner,35,47
21dc93a9-f70d-43cb-936f-1865e628aee8,Barcelona,NÃ©lson Cabral Semedo,5.3851647,Sergi Roberto Carnicer,99,82.5,19,23.75,114.1,95.08333333,49.6,62,Incomplete,Corner,44,47
26efa40d-a229-4169-8e5a-a00476297ca5,Valencia,Marco Antonio Simoes Caneira,21.758905,David Villa SÃ¡nchez,107.1,89.25,2,2.5,113.7,94.75,49.6,62,Incomplete,Corner,45,47
5195b35e-8211-41b5-81b6-877fb90ec09e,Barcelona,Javier Alejandro Mascherano,21.958597,Eric-Sylvain Bilal Abidal,33.8,28.16666667,23.1,28.875,112.3,93.58333333,49.6,62,Incomplete,Corner,14,47
8f91fd78-92fb-493f-9cc5-5c54d7357acd,Barcelona,AndrÃ©s Iniesta LujÃ¡n,12.568612,Thierry Henry,119,99.16666667,12,15,119,99.16666667,49.5,61.875,Incomplete,Corner,50,47
a7065e78-b67e-48b6-8b7d-accef5c75a93,Barcelona,Xavier HernÃ¡ndez Creus,13.388055,Thierry Henry,58.3,48.58333333,8.6,10.75,116.7,97.25,49.5,61.875,Incomplete,Corner,25,47
6175c827-3b62-427c-8646-dd69785bffed,Barcelona,Ivan Rakitic,14.060227,Lionel AndrÃ©s Messi Cuccittini,72.5,60.41666667,50.4,63,116.4,97,49.5,61.875,Incomplete,Corner,32,47
46a20989-27ac-47ed-b56b-3165c3da0812,France,Djibril SidibÃ©,12.369317,"N""Golo KantÃ©",70,58.33333333,16.1,20.125,116.3,96.91666667,49.5,61.875,Incomplete,Corner,29,47
c62aa18c-1037-40e9-979e-5f656cc02cac,Barcelona,VÃ­ctor ValdÃ©s Arribas,25.77072,Gerard PiquÃ© BernabÃ©u,7.9,6.583333333,10.4,13,116.3,96.91666667,49.5,61.875,Incomplete,Corner,5,47
7a2c6d0d-e8d0-4177-a6c6-1787cfe57492,England,Harry Maguire,17.804493,Danny Rose,45,37.5,68.2,85.25,116.1,96.75,49.5,61.875,Incomplete,Corner,16,47
7b43bd8d-3e13-4e2c-b15a-d708e186aa99,Celta Vigo,NÃ©stor Alejandro AraÃºjo Razo,16.643316,Jozabed SÃ¡nchez Ruiz,30,25,23.4,29.25,115.3,96.08333333,49.4,61.75,Incomplete,Corner,14,47
471b6a9d-8d45-4ccb-a4e5-a3031da776ad,Barcelona,Javier Alejandro Mascherano,58.92648,Daniel Alves da Silva,35.4,29.5,2.2,2.75,112.3,93.58333333,49.4,61.75,Incomplete,Corner,15,47
9c1b115e-0011-49d7-93dd-38473495c6d4,Real Betis,JosÃ© Isidoro GÃ³mez Torres,26.072592,,100.1,83.41666667,43,53.75,116.9,97.41666667,49.3,61.625,Incomplete,Corner,43,47
4dbd5e70-9b5b-4739-a7b4-60cd2d59f32f,AS Monaco,JÃ©rÃ´me Rothen,18.912958,Patrice Evra,44,36.66666667,7.4,9.25,115.9,96.58333333,49.3,61.625,Incomplete,Corner,20,47
9f9d447d-7d2c-4835-9a36-15525b6a7051,Barcelona,Frenkie de Jong,8.876936,Antoine Griezmann,104.2,86.83333333,27,33.75,115.3,96.08333333,49.3,61.625,Incomplete,Corner,44,47
6559522b-d693-49e8-adcb-bae565882ef9,Barcelona,Ronaldo de Assis Moreira,29.378393,,120,100,28.2,35.25,111.1,92.58333333,49.3,61.625,Incomplete,Corner,49,47
375ccf0c-f2b5-4b27-a305-271a612ae2d6,Barcelona,Ivan Rakitic,15.6,Lionel AndrÃ©s Messi Cuccittini,92.1,76.75,32.7,40.875,106.3,88.58333333,49.3,61.625,Incomplete,Corner,38,42
6c75d196-2819-4a98-9ed4-30892e4df1a0,Barcelona,Marc Bartra Aregall,14.866069,AndrÃ©s Iniesta LujÃ¡n,74.6,62.16666667,80,100,116.1,96.75,49.2,61.5,Incomplete,Corner,31,47
d0e0d6e9-8e80-49fe-af44-1fb19ac05c96,Barcelona,Lionel AndrÃ©s Messi Cuccittini,31.237318,Francesc FÃ bregas i Soler,94.7,78.91666667,19,23.75,116,96.66666667,49.2,61.5,Incomplete,Corner,39,47
8340ffdb-1c7e-4b35-a91e-11454528948c,Barcelona,Sergio Busquets i Burgos,10.215674,Daniel Alves da Silva,27.6,23,40,50,115.8,96.5,49.2,61.5,Incomplete,Corner,13,47
c52a1789-103b-4d15-8b73-dc20f35c6874,Barcelona,Luis Alberto SuÃ¡rez DÃ­az,5.8258047,Sergi Roberto Carnicer,105.6,88,80,100,115.3,96.08333333,49.2,61.5,Incomplete,Corner,41,47
7caa265e-0d71-4a78-9c3d-3f8da9928d2a,CÃ¡diz,Enrique Fernando Ortiz Moruno,14.428098,Oliverio JesÃºs Alvarez GonzÃ¡lez,56.3,46.91666667,37,46.25,113.1,94.25,49.2,61.5,Incomplete,Corner,23,47
f52173d0-68ed-4c29-90fd-00177e144a77,Barcelona,Xavier HernÃ¡ndez Creus,10.3,Sergi Roberto Carnicer,77.2,64.33333333,47,58.75,112.1,93.41666667,49.2,61.5,Incomplete,Corner,33,47
0c8010c0-1f10-40f8-9abc-05861d2e67d4,Barcelona,Ivan Rakitic,37.93165,Neymar da Silva Santos Junior,49.2,41,9.8,12.25,108.3,90.25,49.2,61.5,Incomplete,Corner,25,47
592e0c2e-6a1e-4cd7-bc40-fea9bd675f3f,Japan,Shinji Okazaki,9,Keisuke Honda,107,89.16666667,21,26.25,116.6,97.16666667,49.1,61.375,Incomplete,Corner,44,47
33ef8de6-11b6-4f47-89f5-c0c87bce2110,Barcelona,Daniel Alves da Silva,13.418271,Xavier HernÃ¡ndez Creus,42.6,35.5,17.1,21.375,116.3,96.91666667,49.1,61.375,Incomplete,Corner,19,47
473f1d2e-5caa-46da-86f7-15a23197be9e,Barcelona,Rafael MÃ¡rquez Ãlvarez,12.453513,,53.3,44.41666667,52.4,65.5,111.4,92.83333333,49.1,61.375,Incomplete,Corner,22,47
d0d5e306-302f-4f55-930f-16a5913459a1,Tenerife,Ayoze GarcÃ­a PÃ©rez,43.914463,Juan Francisco MartÃ­nez Modesto,65.6,54.66666667,34.8,43.5,109.1,90.91666667,49.1,61.375,Incomplete,Corner,28,47
2286f840-38a4-459b-9856-c2e27c29bc65,Real Madrid,Mesut Ã–zil,38.112072,Karim Benzema,66.9,55.75,25.8,32.25,107.3,89.41666667,49.1,61.375,Incomplete,Corner,29,42
b645d1f7-a0f8-412b-8c0b-594dddc3636e,Getafe,Juan Valera EspÃ­n,41.519394,Abdelaziz Barrada,30.2,25.16666667,63.1,78.875,119,99.16666667,49,61.25,Incomplete,Corner,12,47
7e7662ac-0cf1-42af-8823-2e4743b5b1a0,Barcelona,Dmytro Chygrynskiy,31.35618,Gerard PiquÃ© BernabÃ©u,47.6,39.66666667,73.6,92,118,98.33333333,49,61.25,Incomplete,Corner,16,47
4af23a2f-00cf-4c64-b463-63b2d9e5c361,Real Betis,Oscar LÃ³pez HernÃ¡ndez,13.520355,LuÃ­s Eduardo Schmidt,91.9,76.58333333,71.9,89.875,117,97.5,49,61.25,Incomplete,Corner,36,47
53e5a9f3-dff8-49eb-b790-cf35c275ed5d,Real Sociedad,Vadim Demidov,22.14159,Antoine Griezmann,29.6,24.66666667,62.9,78.625,117,97.5,49,61.25,Incomplete,Corner,12,47
49a785f0-a189-4bbe-9d19-8ff41b8ab485,Barcelona,Xavier HernÃ¡ndez Creus,17.541094,Lionel AndrÃ©s Messi Cuccittini,65.9,54.91666667,60.5,75.625,117,97.5,49,61.25,Incomplete,Corner,27,47
8ff1af60-9626-4e0a-9381-b7cee9e9057a,Real Madrid,Luka Modric,17.029387,RaphaÃ«l Varane,58,48.33333333,59.5,74.375,117,97.5,49,61.25,Incomplete,Corner,22,47
70fe5155-ecd2-4986-bcea-e982574be167,Sevilla,Sergi GÃ³mez SolÃ ,24.351591,Wissam Ben Yedder,23,19.16666667,59.5,74.375,117,97.5,49,61.25,Incomplete,Corner,7,47
64bc6bed-3289-4909-b8aa-457cae8e0508,France,RaphaÃ«l Varane,33.06055,Presnel Kimpembe,40,33.33333333,57.2,71.5,117,97.5,49,61.25,Incomplete,Corner,17,47
bd27ab7d-7a83-422b-8974-72cba4e322ec,Real Madrid,Luka Modric,24.207438,Francisco RomÃ¡n AlarcÃ³n SuÃ¡rez,112,93.33333333,7,8.75,116.6,97.16666667,49,61.25,Incomplete,Corner,50,47
982f7cb4-c84b-45d2-aaad-405afe8da13e,Barcelona,Ronaldo de Assis Moreira,11.892855,Anderson LuÃ­s de Souza,76.6,63.83333333,73,91.25,116,96.66666667,49,61.25,Incomplete,Corner,31,47
815dd4f2-17f0-42d7-bab8-df76b6f8e146,AtlÃ©tico Madrid,SaÃºl Ã‘Ã­guez Esclapez,13.569451,Yannick Ferreira Carrasco,52.1,43.41666667,62.2,77.75,116,96.66666667,49,61.25,Incomplete,Corner,22,47
d8da1d2a-d5cf-44da-89b6-9d2117a751ad,Real Valladolid,Anuar Mohamed Tuhami,7.28011,Miguel Alfonso Herrero Javaloyas,33,27.5,59.2,74,116,96.66666667,49,61.25,Incomplete,Corner,12,47
f737cc72-5001-4432-805c-cc8e2f591f02,Tunisia,Ellyes Skhiri,11.7046995,Rami Bedoui,71,59.16666667,27.6,34.5,116,96.66666667,49,61.25,Incomplete,Corner,29,47
65c9211e-00ec-44cf-b711-6c31435d63d8,Barcelona,Xavier HernÃ¡ndez Creus,27.887812,Daniel Alves da Silva,49.6,41.33333333,22.1,27.625,115.5,96.25,49,61.25,Incomplete,Corner,24,47
092699a2-ae74-46a8-8f04-ff388644c8b2,Juventus,Gianluigi Buffon,45.607018,Alex Sandro Lobo Silva,6,5,79,98.75,115,95.83333333,49,61.25,Incomplete,Corner,1,47
e53248b8-10b5-4750-951a-bbebdae6d0e4,Barcelona,Sergi Roberto Carnicer,12.083046,Lionel AndrÃ©s Messi Cuccittini,107,89.16666667,78,97.5,115,95.83333333,49,61.25,Incomplete,Corner,41,47
3e029c98-77fe-471d-ad3c-273157e746c3,Barcelona,AndrÃ©s Iniesta LujÃ¡n,3.3734255,Lionel AndrÃ©s Messi Cuccittini,75.5,62.91666667,61.3,76.625,115,95.83333333,49,61.25,Incomplete,Corner,32,47
265e6a53-8259-4c82-81d5-bc844009d989,Portugal,RaphaÃ«l Adelino JosÃ© Guerreiro,12.806249,William Silva de Carvalho,91,75.83333333,74.3,92.875,114,95,49,61.25,Incomplete,Corner,36,47
af972b20-ad80-4fe0-b56a-3e633d020495,Athletic Bilbao,BeÃ±at Etxebarria Urkiaga,3,Markel Susaeta Laskurain,34,28.33333333,72.4,90.5,114,95,49,61.25,Incomplete,Corner,11,47
7055c39a-a1c8-4df9-b557-19e4a2c4d8b6,Barcelona,JosÃ© Manuel Pinto Colorado,24.747726,Eric-Sylvain Bilal Abidal,6.1,5.083333333,80,100,113,94.16666667,49,61.25,Incomplete,Corner,1,47
4f40ca7d-2b1e-4ab6-888d-c1caaf28eb65,Barcelona,Carles Puyol i Saforcada,29.006207,Dmytro Chygrynskiy,45.3,37.75,60.8,76,113,94.16666667,49,61.25,Incomplete,Corner,17,47
990c71a3-097c-4fde-af5e-35d30129be2c,Villarreal,RubÃ©n Gracia Calmache,24.524681,Bruno Soriano Llido,9.4,7.833333333,58.4,73,113,94.16666667,49,61.25,Incomplete,Corner,2,47
c03db5bb-7e7e-4519-857b-7a3b0703f91b,Barcelona,Carles Puyol i Saforcada,36.8897,VÃ­ctor ValdÃ©s Arribas,53,44.16666667,80,100,112,93.33333333,49,61.25,Incomplete,Corner,21,47
5f43ee4d-eb58-40dd-adc1-ea98b21709cc,Eibar,Antonio Manuel Luna RodrÃ­guez,3.206244,,116.1,96.75,78,97.5,112,93.33333333,49,61.25,Incomplete,Corner,46,47
6663dd0d-321b-415a-a55c-019f62fab305,Barcelona,Pedro Eliezer RodrÃ­guez Ledesma,2.4,Lionel AndrÃ©s Messi Cuccittini,64.9,54.08333333,73.2,91.5,112,93.33333333,49,61.25,Incomplete,Corner,26,47
8f210cd2-e363-4b6c-b5bd-555313b9e561,Barcelona,Jordi Alba Ramos,17,Sergio Busquets i Burgos,42,35,67.8,84.75,111.4,92.83333333,49,61.25,Incomplete,Corner,16,47
7f860e20-9238-408e-8b67-2f7fd8ad741f,Athletic Bilbao,Daniel GarcÃ­a Carrillo,34.72204,Ander Capa RodrÃ­guez,14.6,12.16666667,65.9,82.375,110,91.66666667,49,61.25,Incomplete,Corner,6,47
a136d2cf-2b8b-47fb-9cd5-039e8ecfb81a,Barcelona,Gianluca Zambrotta,22.610617,Lilian Thuram,42,35,80,100,106,88.33333333,49,61.25,Incomplete,Corner,16,42
dd8de6be-57e2-4ef2-89d4-1bc177ec56a5,Real Sociedad,Mikel Oyarzabal Ugarte,12.083046,Mikel Merino ZazÃ³n,43,35.83333333,22.2,27.75,118.5,98.75,48.9,61.125,Incomplete,Corner,19,47
008a03ab-a4be-437c-ab0b-61e257e5a63c,Barcelona,Samuel Yves Umtiti,30,Gerard PiquÃ© BernabÃ©u,76,63.33333333,21,26.25,117.4,97.83333333,48.9,61.125,Incomplete,Corner,34,47
becc7b6f-b484-4cb5-afa0-159bd90f2aa2,Villarreal,Marcos GarcÃ­a Barreno,13.870832,Diego ForlÃ¡n Corazo,80.5,67.08333333,23,28.75,116.3,96.91666667,48.9,61.125,Incomplete,Corner,34,47
720ae554-326e-4e7f-aa07-0dbd0c9b7030,Peru,VÃ­ctor Yoshimar YotÃºn Flores,16.552946,Christian Alberto Cueva Bravo,44,36.66666667,38.9,48.625,115.7,96.41666667,48.9,61.125,Incomplete,Corner,18,47
9a35d487-f66d-4757-8a2d-0fa8d5a573a3,Blackburn Rovers,Barry Ferguson,25.068306,Lucas Neill,71.4,59.5,6.5,8.125,113.6,94.66666667,48.9,61.125,Incomplete,Corner,30,47
fb6cd1e9-c026-4b19-bc05-97fc76e42959,Barcelona,Lionel AndrÃ©s Messi Cuccittini,6.96563,AndrÃ©s Iniesta LujÃ¡n,68.8,57.33333333,46.7,58.375,112.5,93.75,48.9,61.125,Incomplete,Corner,28,47
0fc9b6e1-c5f2-4737-9076-fe2d14dca7c3,Barcelona,Lionel AndrÃ©s Messi Cuccittini,15.147607,Rafael MÃ¡rquez Ãlvarez,106.2,88.5,51,63.75,108.8,90.66666667,48.9,61.125,Incomplete,Corner,42,47
37817e4b-895d-40fd-a529-af4daa51a44b,Barcelona,Xavier HernÃ¡ndez Creus,17.24094,AndrÃ©s Iniesta LujÃ¡n,87.6,73,6.6,8.25,97.1,80.91666667,48.9,61.125,Incomplete,Corner,40,42
75d22a04-d65d-4b89-92b0-e5ef3d08bc10,Barcelona,Xavier HernÃ¡ndez Creus,22.933382,Eric-Sylvain Bilal Abidal,49,40.83333333,12.1,15.125,116.7,97.25,48.8,61,Incomplete,Corner,25,47
64e8c02e-7625-4afd-9c04-2173387765fb,AtlÃ©tico Madrid,Jorge ResurrecciÃ³n Merodio,23.345236,Diego Roberto GodÃ­n Leal,116,96.66666667,35,43.75,112.8,94,48.8,61,Incomplete,Corner,48,47
dc1db878-cf07-4d59-af85-790d6454d60d,Arsenal,Gilberto Aparecido da Silva,29.6744,Ashley Cole,83,69.16666667,31,38.75,117.3,97.75,48.7,60.875,Incomplete,Corner,34,47
3fec8312-5bd0-45c0-b638-ebaa634eab52,Barcelona,Ivan Rakitic,45.57477,Lionel AndrÃ©s Messi Cuccittini,96.7,80.58333333,32,40,117.1,97.58333333,48.7,60.875,Incomplete,Corner,44,47
6e387690-bb12-4fb9-b1bd-ad4d8654072c,Osasuna,Ricardo LÃ³pez Felipe,58.124348,Carlos Reina Aranda,9.8,8.166666667,36.9,46.125,116.7,97.25,48.7,60.875,Incomplete,Corner,3,47
a396435d-969b-4df3-ae5d-d061c9008bcc,Barcelona,Rafael AlcÃ¢ntara do Nascimento,13.109538,Neymar da Silva Santos Junior,87.9,73.25,43.1,53.875,116.3,96.91666667,48.7,60.875,Incomplete,Corner,38,47
